CreatedDate,CreatedTime,Distance in Cm
16032019,3:18:55 AM,171.7
16032019,3:19:05 AM,49.4
16032019,3:19:15 AM,161.4
16032019,3:19:25 AM,49.4
16032019,3:19:35 AM,189.4
16032019,3:19:45 AM,163.5
16032019,3:19:55 AM,157.1
16032019,3:20:05 AM,142
16032019,3:20:15 AM,69.8
16032019,3:20:25 AM,105.8
16032019,3:20:35 AM,166.1
16032019,3:20:45 AM,292.4
16032019,3:20:55 AM,162.7
16032019,3:21:05 AM,293.7
16032019,3:21:15 AM,294.6
16032019,3:21:25 AM,144.5
16032019,3:21:35 AM,28.4
16032019,3:21:45 AM,158
16032019,3:21:55 AM,28.9
16032019,3:22:05 AM,149.9
16032019,3:22:15 AM,29.9
16032019,3:22:25 AM,160.1
16032019,3:22:35 AM,163.6
16032019,3:22:45 AM,172.4
16032019,3:22:55 AM,121.3
16032019,3:23:05 AM,133.9
16032019,3:23:15 AM,152.1
16032019,3:23:25 AM,143
16032019,3:23:35 AM,136.8
16032019,3:23:45 AM,71
16032019,3:23:55 AM,53.4
16032019,3:24:05 AM,51.9
16032019,3:24:15 AM,290.7
16032019,3:24:25 AM,291.6
16032019,3:24:35 AM,149
16032019,3:24:45 AM,51.6
16032019,3:24:55 AM,126.5
16032019,3:25:05 AM,49.9
16032019,3:25:15 AM,294.5
16032019,3:25:25 AM,292.5
16032019,3:25:35 AM,144.5
16032019,3:25:45 AM,46.9
16032019,3:25:55 AM,152.8
16032019,3:26:05 AM,47.6
16032019,3:26:15 AM,152.6
16032019,3:26:25 AM,47.9
16032019,3:26:35 AM,138.9
16032019,3:26:45 AM,47.8
16032019,3:26:55 AM,156.9
16032019,3:27:05 AM,46.9
16032019,3:27:15 AM,50.4
16032019,3:27:25 AM,149.6
16032019,3:27:35 AM,138.9
16032019,3:27:45 AM,164.1
16032019,3:27:55 AM,67.5
16032019,3:28:05 AM,129.4
16032019,3:28:15 AM,122.5
16032019,3:28:25 AM,128.3
16032019,3:28:35 AM,164.4
16032019,3:28:45 AM,149.2
16032019,3:28:55 AM,146.9
16032019,3:29:05 AM,185.8
16032019,3:29:15 AM,163.8
16032019,3:29:25 AM,147.9
16032019,3:29:35 AM,136.8
16032019,3:29:45 AM,146
16032019,3:29:55 AM,67.4
16032019,3:30:05 AM,168.4
16032019,3:30:15 AM,142.8
16032019,3:30:25 AM,122.6
16032019,3:30:35 AM,167.8
16032019,3:30:45 AM,75.9
16032019,3:30:55 AM,145.3
16032019,3:31:05 AM,80
16032019,3:31:15 AM,169.9
16032019,3:31:25 AM,79
16032019,3:31:35 AM,158.5
16032019,3:31:45 AM,51.5
16032019,3:31:55 AM,143.6
16032019,3:32:05 AM,153.6
16032019,3:32:15 AM,50.9
16032019,3:32:25 AM,163
16032019,3:32:35 AM,152.1
16032019,3:32:45 AM,49.9
16032019,3:32:55 AM,400
16032019,3:33:05 AM,401
16032019,3:33:15 AM,400.8
16032019,3:33:25 AM,400.5
16032019,3:33:35 AM,136
16032019,3:33:45 AM,77.6
16032019,3:33:55 AM,55.9
16032019,3:34:05 AM,35.5
16032019,3:34:15 AM,150.3
16032019,3:34:25 AM,39.7
16032019,3:34:35 AM,38.2
16032019,3:34:45 AM,150.7
16032019,3:34:55 AM,70.1
16032019,3:35:05 AM,148.3
16032019,3:35:15 AM,50.6
16032019,3:35:25 AM,174.4
16032019,3:35:35 AM,38.3
16032019,3:35:45 AM,156.1
16032019,3:35:55 AM,36.4
16032019,3:36:05 AM,37.9
16032019,3:36:15 AM,138.5
16032019,3:36:25 AM,71.6
16032019,3:36:35 AM,151
16032019,3:36:45 AM,44.9
16032019,3:36:55 AM,134.7
16032019,3:37:05 AM,172.6
16032019,3:37:15 AM,42.8
16032019,3:37:25 AM,136.9
16032019,3:37:35 AM,41.6
16032019,3:37:45 AM,153.9
16032019,3:37:55 AM,193.1
16032019,3:38:05 AM,166.4
16032019,3:38:15 AM,39.8
16032019,3:38:25 AM,177.8
16032019,3:38:35 AM,179.2
16032019,3:38:45 AM,135.3
16032019,3:38:55 AM,141.7
16032019,3:39:05 AM,132.1
16032019,3:39:15 AM,146
16032019,3:39:25 AM,70.4
16032019,3:39:35 AM,51.2
16032019,3:39:45 AM,150.7
16032019,3:39:55 AM,171.1
16032019,3:40:05 AM,148.1
16032019,3:40:15 AM,146.7
16032019,3:40:25 AM,126.8
16032019,3:40:35 AM,55.2
16032019,3:40:45 AM,149.2
16032019,3:40:55 AM,54.2
16032019,3:41:05 AM,143
16032019,3:41:15 AM,69.6
16032019,3:41:25 AM,159
16032019,3:41:35 AM,156.8
16032019,3:41:45 AM,140.4
16032019,3:41:55 AM,292.4
16032019,3:42:05 AM,146.4
16032019,3:42:15 AM,163.6
16032019,3:42:25 AM,150.5
16032019,3:42:35 AM,57.8
16032019,3:42:45 AM,138.6
16032019,3:42:55 AM,67.6
16032019,3:43:05 AM,155.8
16032019,3:43:15 AM,55.2
16032019,3:43:25 AM,55.6
16032019,3:43:35 AM,54
16032019,3:43:45 AM,158
16032019,3:43:55 AM,68.8
16032019,3:44:05 AM,151.1
16032019,3:44:15 AM,194.2
16032019,3:44:25 AM,53.1
16032019,3:44:35 AM,151.8
16032019,3:44:45 AM,50.8
16032019,3:44:55 AM,174
16032019,3:45:05 AM,48.8
16032019,3:45:15 AM,146
16032019,3:45:25 AM,49.5
16032019,3:45:35 AM,53.8
16032019,3:45:45 AM,169.4
16032019,3:45:55 AM,120.7
16032019,3:46:05 AM,65.6
16032019,3:46:15 AM,55
16032019,3:46:25 AM,143
16032019,3:46:35 AM,51.7
16032019,3:46:45 AM,53.2
16032019,3:46:55 AM,54
16032019,3:47:05 AM,54
16032019,3:47:15 AM,370.4
16032019,3:47:25 AM,370.4
16032019,3:47:35 AM,54.5
16032019,3:47:45 AM,372.5
16032019,3:47:55 AM,52.6
16032019,3:48:05 AM,53.6
16032019,3:48:15 AM,372
16032019,3:48:25 AM,52.7
16032019,3:48:35 AM,150
16032019,3:48:45 AM,51.6
16032019,3:48:55 AM,53.4
16032019,3:49:05 AM,133.9
16032019,3:49:15 AM,71.6
16032019,3:49:25 AM,53.1
16032019,3:49:35 AM,55.2
16032019,3:49:45 AM,160.5
16032019,3:49:55 AM,52.4
16032019,3:50:05 AM,173.8
16032019,3:50:15 AM,65.9
16032019,3:50:25 AM,173
16032019,3:50:35 AM,45.3
16032019,3:50:45 AM,292
16032019,3:50:55 AM,294.1
16032019,3:51:05 AM,293
16032019,3:51:15 AM,292
16032019,3:51:25 AM,291.2
16032019,3:51:35 AM,45.4
16032019,3:51:45 AM,290.7
16032019,3:51:55 AM,291.6
16032019,3:52:05 AM,292
16032019,3:52:15 AM,44.5
16032019,3:52:25 AM,290.7
16032019,3:52:35 AM,291.7
16032019,3:52:45 AM,292.5
16032019,3:52:55 AM,292.4
16032019,3:53:05 AM,292
16032019,3:53:15 AM,292
16032019,3:53:25 AM,291.6
16032019,3:53:35 AM,291.2
16032019,3:53:45 AM,291.6
16032019,3:53:55 AM,291.1
16032019,3:54:05 AM,291.5
16032019,3:54:15 AM,54.1
16032019,3:54:25 AM,145.6
16032019,3:54:35 AM,67.8
16032019,3:54:45 AM,161
16032019,3:54:55 AM,68.6
16032019,3:55:05 AM,171.7
16032019,3:55:15 AM,50.3
16032019,3:55:25 AM,51.6
16032019,3:55:35 AM,50.5
16032019,3:55:45 AM,52.2
16032019,3:55:55 AM,50.8
16032019,3:56:05 AM,51.8
16032019,3:56:15 AM,50.9
16032019,3:56:25 AM,51.4
16032019,3:56:35 AM,52.2
16032019,3:56:45 AM,145.9
16032019,3:56:55 AM,52.5
16032019,3:57:05 AM,53.2
16032019,3:57:15 AM,51.4
16032019,3:57:25 AM,52.7
16032019,3:57:35 AM,51
16032019,3:57:45 AM,50.9
16032019,3:57:55 AM,53
16032019,3:58:05 AM,51.4
16032019,3:58:15 AM,49.4
16032019,3:58:25 AM,143.3
16032019,3:58:35 AM,167
16032019,3:58:45 AM,50.5
16032019,3:58:55 AM,47.8
16032019,3:59:05 AM,157.5
16032019,3:59:15 AM,35.4
16032019,3:59:25 AM,293.3
16032019,3:59:35 AM,292.8
16032019,3:59:45 AM,135.9
16032019,3:59:55 AM,35.9
16032019,4:00:05 AM,292.4
16032019,4:00:15 AM,292.5
16032019,4:00:25 AM,294.1
16032019,4:00:35 AM,292.5
16032019,4:00:45 AM,293
16032019,4:00:55 AM,292
16032019,4:01:05 AM,293.7
16032019,4:01:15 AM,292.4
16032019,4:01:25 AM,293.7
16032019,4:01:35 AM,291.2
16032019,4:01:45 AM,293.3
16032019,4:01:55 AM,291.9
16032019,4:02:05 AM,290.7
16032019,4:02:15 AM,292.8
16032019,4:02:25 AM,139.1
16032019,4:02:35 AM,74.3
16032019,4:02:45 AM,153.2
16032019,4:02:55 AM,292.1
16032019,4:03:05 AM,161.7
16032019,4:03:15 AM,70.6
16032019,4:03:25 AM,293.8
16032019,4:03:35 AM,58
16032019,4:03:45 AM,53.1
16032019,4:03:55 AM,43.2
16032019,4:04:05 AM,164.4
16032019,4:04:15 AM,48.4
16032019,4:04:25 AM,167.3
16032019,4:04:35 AM,54.7
16032019,4:04:45 AM,158.1
16032019,4:04:55 AM,152.9
16032019,4:05:05 AM,67.9
16032019,4:05:15 AM,165.5
16032019,4:05:25 AM,68.2
16032019,4:05:35 AM,156.7
16032019,4:05:45 AM,57.3
16032019,4:05:55 AM,142.4
16032019,4:06:05 AM,142.6
16032019,4:06:15 AM,159.5
16032019,4:06:25 AM,73.6
16032019,4:06:35 AM,369.6
16032019,4:06:45 AM,369.9
16032019,4:06:55 AM,196.2
16032019,4:07:05 AM,162.4
16032019,4:07:15 AM,54
16032019,4:07:25 AM,55.5
16032019,4:07:35 AM,369.9
16032019,4:07:45 AM,172.5
16032019,4:07:55 AM,71
16032019,4:08:05 AM,215.1
16032019,4:08:15 AM,170.1
16032019,4:08:25 AM,70.3
16032019,4:08:35 AM,152.3
16032019,4:08:45 AM,370.5
16032019,4:08:55 AM,157.3
16032019,4:09:05 AM,54
16032019,4:09:15 AM,171.3
16032019,4:09:25 AM,69.5
16032019,4:09:35 AM,145.1
16032019,4:09:45 AM,55.1
16032019,4:09:55 AM,369.1
16032019,4:10:05 AM,189.9
16032019,4:10:15 AM,140
16032019,4:10:25 AM,204
16032019,4:10:35 AM,45.9
16032019,4:10:45 AM,167.3
16032019,4:10:55 AM,292.8
16032019,4:11:05 AM,151.5
16032019,4:11:15 AM,294.1
16032019,4:11:25 AM,295
16032019,4:11:35 AM,293.2
16032019,4:11:45 AM,160.3
16032019,4:11:55 AM,165.2
16032019,4:12:05 AM,292.4
16032019,4:12:15 AM,293.7
16032019,4:12:25 AM,294.2
16032019,4:12:35 AM,293.2
16032019,4:12:45 AM,156.8
16032019,4:12:55 AM,49.8
16032019,4:13:05 AM,400.1
16032019,4:13:15 AM,370.3
16032019,4:13:25 AM,370
16032019,4:13:35 AM,370.9
16032019,4:13:45 AM,172.6
16032019,4:13:55 AM,68.1
16032019,4:14:05 AM,158.2
16032019,4:14:15 AM,67.7
16032019,4:14:25 AM,142.3
16032019,4:14:35 AM,56.7
16032019,4:14:45 AM,369.7
16032019,4:14:55 AM,370.9
16032019,4:15:05 AM,370.4
16032019,4:15:15 AM,368.8
16032019,4:15:25 AM,369.2
16032019,4:15:35 AM,153.1
16032019,4:15:45 AM,68.7
16032019,4:15:55 AM,369.6
16032019,4:16:05 AM,370.4
16032019,4:16:15 AM,369.1
16032019,4:16:25 AM,166.7
16032019,4:16:35 AM,369.2
16032019,4:16:45 AM,368.8
16032019,4:16:55 AM,370.1
16032019,4:17:05 AM,125.6
16032019,4:17:15 AM,54.8
16032019,4:17:25 AM,130.5
16032019,4:17:35 AM,56.1
16032019,4:17:45 AM,370.9
16032019,4:17:55 AM,370.4
16032019,4:18:05 AM,370
16032019,4:18:15 AM,369.6
16032019,4:18:25 AM,369.2
16032019,4:18:35 AM,371.8
16032019,4:18:45 AM,112.1
16032019,4:18:55 AM,293.3
16032019,4:19:05 AM,369.2
16032019,4:19:15 AM,369.2
16032019,4:19:25 AM,369.6
16032019,4:19:35 AM,368.7
16032019,4:19:45 AM,369.6
16032019,4:19:55 AM,370
16032019,4:20:05 AM,362
16032019,4:20:15 AM,363.3
16032019,4:20:25 AM,370.5
16032019,4:20:35 AM,153.3
16032019,4:20:45 AM,152.6
16032019,4:20:55 AM,56.2
16032019,4:21:05 AM,133.3
16032019,4:21:15 AM,42.6
16032019,4:21:25 AM,52.2
16032019,4:21:35 AM,114.4
16032019,4:21:45 AM,167.7
16032019,4:21:55 AM,132.9
16032019,4:22:05 AM,71
16032019,4:22:15 AM,182.2
16032019,4:22:25 AM,179.4
16032019,4:22:35 AM,370.5
16032019,4:22:45 AM,86.1
16032019,4:22:55 AM,171.3
16032019,4:23:05 AM,141.5
16032019,4:23:15 AM,74.4
16032019,4:23:25 AM,135
16032019,4:23:35 AM,139.8
16032019,4:23:45 AM,115.3
16032019,4:23:55 AM,55.2
16032019,4:24:05 AM,166.7
16032019,4:24:15 AM,57.4
16032019,4:24:25 AM,132.3
16032019,4:24:35 AM,145.7
16032019,4:24:45 AM,55.4
16032019,4:24:55 AM,162.4
16032019,4:25:05 AM,165.4
16032019,4:25:15 AM,66
16032019,4:25:25 AM,131.4
16032019,4:25:35 AM,121.9
16032019,4:25:45 AM,131.3
16032019,4:25:55 AM,55
16032019,4:26:05 AM,109.9
16032019,4:26:15 AM,67.1
16032019,4:26:25 AM,44.3
16032019,4:26:35 AM,291.1
16032019,4:26:45 AM,136.4
16032019,4:26:55 AM,170
16032019,4:27:05 AM,51.6
16032019,4:27:15 AM,292.9
16032019,4:27:25 AM,293.7
16032019,4:27:35 AM,128
16032019,4:27:45 AM,115.4
16032019,4:27:55 AM,125.9
16032019,4:28:05 AM,83.7
16032019,4:28:15 AM,151.9
16032019,4:28:25 AM,152.1
16032019,4:28:35 AM,48.5
16032019,4:28:45 AM,117
16032019,4:28:55 AM,54.2
16032019,4:29:05 AM,147.2
16032019,4:29:15 AM,49.7
16032019,4:29:25 AM,137.6
16032019,4:29:35 AM,48.8
16032019,4:29:45 AM,108
16032019,4:29:55 AM,48.3
16032019,4:30:05 AM,159.7
16032019,4:30:15 AM,45.1
16032019,4:30:25 AM,163.2
16032019,4:30:35 AM,293.3
16032019,4:30:45 AM,292.9
16032019,4:30:55 AM,294.1
16032019,4:31:05 AM,292.8
16032019,4:31:15 AM,292
16032019,4:31:25 AM,293.7
16032019,4:31:35 AM,293.8
16032019,4:31:45 AM,293.7
16032019,4:31:55 AM,294.5
16032019,4:32:05 AM,293.3
16032019,4:32:15 AM,293.8
16032019,4:32:25 AM,292.1
16032019,4:32:35 AM,42.3
16032019,4:32:45 AM,135.3
16032019,4:32:55 AM,123.8
16032019,4:33:05 AM,110.1
16032019,4:33:15 AM,131.4
16032019,4:33:25 AM,153.4
16032019,4:33:35 AM,41.9
16032019,4:33:45 AM,132
16032019,4:33:55 AM,117
16032019,4:34:05 AM,36.6
16032019,4:34:15 AM,158
16032019,4:34:25 AM,112.8
16032019,4:34:35 AM,37.8
16032019,4:34:45 AM,128.5
16032019,4:34:55 AM,145.9
16032019,4:35:05 AM,141.3
16032019,4:35:15 AM,134.7
16032019,4:35:25 AM,154.1
16032019,4:35:35 AM,37.8
16032019,4:35:45 AM,153.7
16032019,4:35:55 AM,150.3
16032019,4:36:05 AM,124.3
16032019,4:36:15 AM,136.4
16032019,4:36:25 AM,38.1
16032019,4:36:35 AM,160.1
16032019,4:36:45 AM,142.9
16032019,4:36:55 AM,137.7
16032019,4:37:05 AM,154.2
16032019,4:37:15 AM,293.4
16032019,4:37:25 AM,122.8
16032019,4:37:35 AM,148
16032019,4:37:45 AM,137.8
16032019,4:37:55 AM,160.9
16032019,4:38:05 AM,54.9
16032019,4:38:15 AM,135.2
16032019,4:38:25 AM,72.9
16032019,4:38:35 AM,52.7
16032019,4:38:45 AM,292
16032019,4:38:55 AM,155.9
16032019,4:39:05 AM,109.8
16032019,4:39:15 AM,159.7
16032019,4:39:25 AM,146.4
16032019,4:39:35 AM,137.8
16032019,4:39:45 AM,149.5
16032019,4:39:55 AM,148.6
16032019,4:40:05 AM,130.3
16032019,4:40:15 AM,161.1
16032019,4:40:25 AM,136.8
16032019,4:40:35 AM,282.7
16032019,4:40:45 AM,141.4
16032019,4:40:55 AM,131.8
16032019,4:41:05 AM,136.4
16032019,4:41:15 AM,148.8
16032019,4:41:25 AM,130.1
16032019,4:41:35 AM,138.3
16032019,4:41:45 AM,121
16032019,4:41:55 AM,132.3
16032019,4:42:05 AM,155.4
16032019,4:42:15 AM,162.9
16032019,4:42:25 AM,125.2
16032019,4:42:35 AM,36.5
16032019,4:42:45 AM,158.9
16032019,4:42:55 AM,37.8
16032019,4:43:05 AM,136.3
16032019,4:43:15 AM,163.1
16032019,4:43:25 AM,37.4
16032019,4:43:35 AM,159.7
16032019,4:43:45 AM,151.3
16032019,4:43:55 AM,148.6
16032019,4:44:05 AM,132.5
16032019,4:44:15 AM,176.4
16032019,4:44:25 AM,145.7
16032019,4:44:35 AM,133.4
16032019,4:44:45 AM,144.2
16032019,4:44:55 AM,45
16032019,4:45:05 AM,120.3
16032019,4:45:15 AM,26.1
16032019,4:45:25 AM,293
16032019,4:45:35 AM,295.9
16032019,4:45:45 AM,110.2
16032019,4:45:55 AM,22.9
16032019,4:46:05 AM,126.4
16032019,4:46:15 AM,23.4
16032019,4:46:25 AM,24.6
16032019,4:46:35 AM,25.1
16032019,4:46:45 AM,25.4
16032019,4:46:55 AM,25.5
16032019,4:47:05 AM,141.3
16032019,4:47:15 AM,24.1
16032019,4:47:25 AM,27.4
16032019,4:47:35 AM,123.3
16032019,4:47:45 AM,126
16032019,4:47:55 AM,130.4
16032019,4:48:05 AM,72.3
16032019,4:48:15 AM,111.4
16032019,4:48:25 AM,50.7
16032019,4:48:35 AM,131.8
16032019,4:48:45 AM,68.9
16032019,4:48:55 AM,125.2
16032019,4:49:05 AM,293.3
16032019,4:49:15 AM,112.1
16032019,4:49:25 AM,54.3
16032019,4:49:35 AM,107.1
16032019,4:49:45 AM,88.5
16032019,4:49:55 AM,53.5
16032019,4:50:05 AM,107.2
16032019,4:50:15 AM,92.5
16032019,4:50:25 AM,72
16032019,4:50:35 AM,113.5
16032019,4:50:45 AM,56.4
16032019,4:50:55 AM,89.8
16032019,4:51:05 AM,76.6
16032019,4:51:15 AM,293.7
16032019,4:51:25 AM,61
16032019,4:51:35 AM,60
16032019,4:51:45 AM,118.3
16032019,4:51:55 AM,292.5
16032019,4:52:05 AM,291.2
16032019,4:52:15 AM,291.6
16032019,4:52:25 AM,292
16032019,4:52:35 AM,292.9
16032019,4:52:45 AM,292.4
16032019,4:52:55 AM,292
16032019,4:53:05 AM,292.4
16032019,4:53:15 AM,92.7
16032019,4:53:25 AM,292.9
16032019,4:53:35 AM,290.9
16032019,4:53:45 AM,293
16032019,4:53:55 AM,122.8
16032019,4:54:05 AM,294.2
16032019,4:54:15 AM,292.5
16032019,4:54:25 AM,292.9
16032019,4:54:35 AM,293
16032019,4:54:45 AM,293.3
16032019,4:54:55 AM,293.8
16032019,4:55:05 AM,292.5
16032019,4:55:15 AM,291.7
16032019,4:55:25 AM,291.6
16032019,4:55:35 AM,292.1
16032019,4:55:45 AM,292
16032019,4:55:55 AM,293.3
16032019,4:56:05 AM,293
16032019,4:56:15 AM,294.3
16032019,4:56:25 AM,291.2
16032019,4:56:35 AM,292.5
16032019,4:56:45 AM,141
16032019,4:56:55 AM,292.1
16032019,4:57:05 AM,292.6
16032019,4:57:15 AM,292.5
16032019,4:57:25 AM,292.8
16032019,4:57:35 AM,292.5
16032019,4:57:45 AM,292.1
16032019,4:57:55 AM,292.5
16032019,4:58:05 AM,292.9
16032019,4:58:15 AM,129.5
16032019,4:58:25 AM,66.6
16032019,4:58:35 AM,291.8
16032019,4:58:45 AM,51.2
16032019,4:58:55 AM,94.1
16032019,4:59:05 AM,65
16032019,4:59:15 AM,132.9
16032019,4:59:25 AM,67.3
16032019,4:59:35 AM,294.7
16032019,4:59:45 AM,294.7
16032019,4:59:55 AM,92.3
16032019,5:00:05 AM,66.9
16032019,5:00:15 AM,107.5
16032019,5:00:25 AM,66.2
16032019,5:00:35 AM,293.8
16032019,5:00:45 AM,295.9
16032019,5:00:55 AM,115.6
16032019,5:01:05 AM,72.3
16032019,5:01:15 AM,122.4
16032019,5:01:25 AM,110.7
16032019,5:01:35 AM,66.7
16032019,5:01:45 AM,294.2
16032019,5:01:55 AM,89.8
16032019,5:02:05 AM,71.8
16032019,5:02:15 AM,293.8
16032019,5:02:25 AM,295.5
16032019,5:02:35 AM,38.2
16032019,5:02:45 AM,73.3
16032019,5:02:55 AM,109.1
16032019,5:03:05 AM,68.1
16032019,5:03:15 AM,140.9
16032019,5:03:25 AM,77.8
16032019,5:03:35 AM,132.7
16032019,5:03:45 AM,71.2
16032019,5:03:55 AM,296.3
16032019,5:04:05 AM,118.8
16032019,5:04:15 AM,70.7
16032019,5:04:25 AM,101.1
16032019,5:04:35 AM,77.8
16032019,5:04:45 AM,120.5
16032019,5:04:55 AM,74.8
16032019,5:05:05 AM,109.7
16032019,5:05:15 AM,137.8
16032019,5:05:25 AM,71.6
16032019,5:05:35 AM,94.8
16032019,5:05:45 AM,94
16032019,5:05:55 AM,73.8
16032019,5:06:05 AM,108.4
16032019,5:06:15 AM,74.6
16032019,5:06:25 AM,99.3
16032019,5:06:35 AM,142.4
16032019,5:06:45 AM,152.6
16032019,5:06:55 AM,74.4
16032019,5:07:05 AM,138.9
16032019,5:07:15 AM,69.8
16032019,5:07:25 AM,291.6
16032019,5:07:35 AM,100.4
16032019,5:07:45 AM,127.9
16032019,5:07:55 AM,291.2
16032019,5:08:05 AM,293.3
16032019,5:08:15 AM,292.9
16032019,5:08:25 AM,292.9
16032019,5:08:35 AM,292.1
16032019,5:08:45 AM,292.5
16032019,5:08:55 AM,293.3
16032019,5:09:05 AM,292.1
16032019,5:09:15 AM,292.1
16032019,5:09:25 AM,291.6
16032019,5:09:35 AM,292.1
16032019,5:09:45 AM,292.9
16032019,5:09:55 AM,293
16032019,5:10:05 AM,291.7
16032019,5:10:15 AM,293.8
16032019,5:10:25 AM,292.2
16032019,5:10:35 AM,292
16032019,5:10:45 AM,291.7
16032019,5:10:55 AM,292.6
16032019,5:11:05 AM,293
16032019,5:11:15 AM,292.5
16032019,5:11:25 AM,292.5
16032019,5:11:35 AM,291.2
16032019,5:11:45 AM,291.2
16032019,5:11:55 AM,292.5
16032019,5:12:05 AM,291.7
16032019,5:12:15 AM,292.8
16032019,5:12:25 AM,291.7
16032019,5:12:35 AM,292.9
16032019,5:12:45 AM,292.5
16032019,5:12:55 AM,292.1
16032019,5:13:05 AM,291.6
16032019,5:13:15 AM,291.2
16032019,5:13:25 AM,292.4
16032019,5:13:35 AM,293.5
16032019,5:13:45 AM,291.7
16032019,5:13:55 AM,293.3
16032019,5:14:05 AM,292.1
16032019,5:14:15 AM,70.3
16032019,5:14:25 AM,44.8
16032019,5:14:35 AM,48.3
16032019,5:14:45 AM,292.4
16032019,5:14:55 AM,292.5
16032019,5:15:05 AM,291.6
16032019,5:15:15 AM,292.9
16032019,5:15:25 AM,291.6
16032019,5:15:35 AM,294.7
16032019,5:15:45 AM,291.6
16032019,5:15:55 AM,291.5
16032019,5:16:05 AM,291.6
16032019,5:16:15 AM,292.5
16032019,5:16:25 AM,293.3
16032019,5:16:35 AM,291.6
16032019,5:16:45 AM,292
16032019,5:16:55 AM,291.7
16032019,5:17:05 AM,292.9
16032019,5:17:15 AM,292.5
16032019,5:17:25 AM,292.1
16032019,5:17:35 AM,291.7
16032019,5:17:45 AM,291.7
16032019,5:17:55 AM,292.9
16032019,5:18:05 AM,292
16032019,5:18:15 AM,293.3
16032019,5:18:25 AM,296.7
16032019,5:18:35 AM,292
16032019,5:18:45 AM,108.1
16032019,5:18:55 AM,67.4
16032019,5:19:05 AM,292.1
16032019,5:19:15 AM,292.5
16032019,5:19:25 AM,293.4
16032019,5:19:35 AM,292.5
16032019,5:19:45 AM,291.7
16032019,5:19:55 AM,124
16032019,5:20:05 AM,68.5
16032019,5:20:15 AM,291.6
16032019,5:20:25 AM,293.8
16032019,5:20:35 AM,291.5
16032019,5:20:45 AM,292.1
16032019,5:20:55 AM,292.9
16032019,5:21:05 AM,291.9
16032019,5:21:15 AM,292.8
16032019,5:21:25 AM,293.7
16032019,5:21:35 AM,292
16032019,5:21:45 AM,291.6
16032019,5:21:55 AM,292.4
16032019,5:22:05 AM,292
16032019,5:22:15 AM,292
16032019,5:22:25 AM,294.2
16032019,5:22:35 AM,50.6
16032019,5:22:45 AM,293.6
16032019,5:22:55 AM,292
16032019,5:23:05 AM,110.5
16032019,5:23:15 AM,67.3
16032019,5:23:25 AM,292.5
16032019,5:23:35 AM,292
16032019,5:23:45 AM,52.9
16032019,5:23:55 AM,53
16032019,5:24:05 AM,103.6
16032019,5:24:15 AM,55.5
16032019,5:24:25 AM,292.5
16032019,5:24:35 AM,131.8
16032019,5:24:45 AM,68.6
16032019,5:24:55 AM,115.2
16032019,5:25:05 AM,76.5
16032019,5:25:15 AM,139.6
16032019,5:25:25 AM,69.6
16032019,5:25:35 AM,113.2
16032019,5:25:45 AM,70.2
16032019,5:25:55 AM,292
16032019,5:26:05 AM,291.6
16032019,5:26:15 AM,291.7
16032019,5:26:25 AM,291.6
16032019,5:26:35 AM,292.6
16032019,5:26:45 AM,292.4
16032019,5:26:55 AM,293.3
16032019,5:27:05 AM,292.5
16032019,5:27:15 AM,291.6
16032019,5:27:25 AM,291.6
16032019,5:27:35 AM,292.9
16032019,5:27:45 AM,75.6
16032019,5:27:55 AM,291.5
16032019,5:28:05 AM,291.6
16032019,5:28:15 AM,292.4
16032019,5:28:25 AM,122.3
16032019,5:28:35 AM,40
16032019,5:28:45 AM,293.7
16032019,5:28:55 AM,293.7
16032019,5:29:05 AM,292.5
16032019,5:29:15 AM,293.4
16032019,5:29:25 AM,292.4
16032019,5:29:35 AM,292
16032019,5:29:45 AM,110.7
16032019,5:29:55 AM,21.5
16032019,5:30:05 AM,293.4
16032019,5:30:15 AM,293.4
16032019,5:30:25 AM,292.9
16032019,5:30:35 AM,122.3
16032019,5:30:45 AM,118.4
16032019,5:30:55 AM,72
16032019,5:31:05 AM,292
16032019,5:31:15 AM,292.5
16032019,5:31:25 AM,132.4
16032019,5:31:35 AM,292.5
16032019,5:31:45 AM,292.9
16032019,5:31:55 AM,292.4
16032019,5:32:05 AM,292.5
16032019,5:32:15 AM,293.3
16032019,5:32:25 AM,294.2
16032019,5:32:35 AM,293.3
16032019,5:32:45 AM,292.4
16032019,5:32:55 AM,293.3
16032019,5:33:05 AM,292.5
16032019,5:33:15 AM,293.3
16032019,5:33:25 AM,293.2
16032019,5:33:35 AM,293.8
16032019,5:33:45 AM,291.5
16032019,5:33:55 AM,292.1
16032019,5:34:05 AM,293.4
16032019,5:34:15 AM,292.5
16032019,5:34:25 AM,38.3
16032019,5:34:35 AM,292.1
16032019,5:34:45 AM,292.9
16032019,5:34:55 AM,293.4
16032019,5:35:05 AM,292.5
16032019,5:35:15 AM,291.6
16032019,5:35:25 AM,291.6
16032019,5:35:35 AM,294.1
16032019,5:35:45 AM,293.7
16032019,5:35:55 AM,292.9
16032019,5:36:05 AM,292.5
16032019,5:36:15 AM,292.5
16032019,5:36:25 AM,292.9
16032019,5:36:35 AM,292.9
16032019,5:36:45 AM,292.9
16032019,5:36:55 AM,292
16032019,5:37:05 AM,293.8
16032019,5:37:15 AM,35.7
16032019,5:37:25 AM,292
16032019,5:37:35 AM,37.8
16032019,5:37:45 AM,124.4
